ID,SMILES,Canonical SMILES,Sweet
803,C[C@H]1CC[C@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)C)C)C)NC1,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3([C@H](C2)CC[C@@H]2[C@@H]3CC[C@]3([C@H]2C[C@H]2[C@@H]3[C@H](C)[C@@]3(O2)CC[C@@H](CN3)C)C)C)[C@@H]([C@H]([C@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O)O)O,False
804,C/C(=C\CO)/CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)OC(=O)CC2=CC=C(C=C2)O)OC(=O)CC3=CC(=C(C=C3)O)O,OC/C=C(/CO[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1OC(=O)Cc1ccc(c(c1)O)O)OC(=O)Cc1ccc(cc1)O)O)\C,False
805,CC1=CC(=CC(=C1C2=CC(=CC(=O)O2)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,OC[C@H]1O[C@@H](Oc2cc(O)cc(c2c2cc(OC)cc(=O)o2)C)[C@@H]([C@H]([C@@H]1O)O)O,False
806,C[C@@H]1[C@@H]2CC(=O)O[C@H]3[C@@]24CO[C@@]([C@@H]1O)([C@@H]4[C@@]5([C@@H](C3)C(=CC(=O)[C@H]5O)C)C)O,O=C1O[C@@H]2C[C@H]3C(=CC(=O)[C@H]([C@@]3([C@@H]3[C@@]42[C@@H](C1)[C@@H](C)[C@H]([C@@]3(OC4)O)O)C)O)C,False
807,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)O,O=C(c1cc(O)c(c(c1)O)O)Oc1cc(cc(c1O)O)C(=O)O,False
808,C/C(=C\CO)/CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)OC(=O)CC2=CC=C(C=C2)O)OC(=O)CC3=CC=C(C=C3)O,OC/C=C(/CO[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1OC(=O)Cc1ccc(cc1)O)OC(=O)Cc1ccc(cc1)O)O)\C,False
809,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,OC[C@H]1O[C@@H](OCCc2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1OC(=O)/C=C/c1ccc(c(c1)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O,False
810,C1COC(=O)C2=C1C(=CC=C2)C=O,O=Cc1cccc2c1CCOC2=O,False
811,C=C1[C@@H]2[C@H](C[C@]34[C@H](O3)CC/C(=C/[C@H]2OC1=O)/CO[C@H]4O)OC(=O)C(=C)CO,OCC(=C)C(=O)O[C@H]1C[C@]23O[C@@H]3CC/C(=C/[C@@H]3[C@@H]1C(=C)C(=O)O3)/CO[C@H]2O,False
812,C[C@H](CC[C@H](C(C)(C)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)[C@H]4CC[C@@]5([C@@]4(C[C@H]([C@@]6([C@H]5CC=C7[C@H]6CC[C@@H](C7(C)C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)O)C)O)C)C,OC[C@H]1O[C@@H](O[C@H]2[C@@H](O[C@@H]([C@H]([C@@H]2O)O)CO[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)O[C@@H](C(O)(C)C)CC[C@H]([C@H]2CC[C@@]3([C@]2(C)C[C@@H](O)[C@@]2([C@H]3CC=C3[C@H]2CC[C@@H](C3(C)C)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@H]([C@@H]([C@H]2O)O)O)C)C)C)[C@@H]([C@H]([C@@H]1O)O)O,True
813,C[C@@H]1CCC(O[C@@H]1O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)C)O)O)O)[C@@H](C)C3CC[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC(=O)[C@@H]6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)C)C,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3([C@H](C2)C(=O)C[C@@H]2[C@@H]3CC[C@]3([C@H]2CCC3[C@@H](C2CC[C@H]([C@H](O2)O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)C)C)C)C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,True
814,C[C@H]1CC[C@@H](O[C@@H]1O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)C)O)O)O)[C@@H](C)[C@H]3CC[C@H]4[C@@]3(CC[C@@H]5C4=CC(=O)[C@H]6[C@@]5(CC[C@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)C)C,OC[C@H]1O[C@@H](O[C@@H]2CC[C@]3([C@@H](C2)C(=O)C=C2[C@H]3CC[C@]3([C@@H]2CC[C@@H]3[C@@H]([C@H]2CC[C@@H]([C@H](O2)O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)C)C)C)C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,True
815,CC1CCC(OC1OC2C(C(C(C(O2)C)O)O)O)C(C)C3CCC4C3(CCC5C4=CC(=O)C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)O)C)C,OCC1OC(OC2CCC3(C(C2)C(=O)C=C2C3CCC3(C2CCC3C(C2CCC(C(O2)OC2OC(C)C(C(C2O)O)O)C)C)C)C)C(C(C1O)O)O,True
816,CC1CCC(OC1OC2C(C(C(C(O2)C)O)OC)O)C(C)C3CCC4C3(CCC5C4=CC(=O)C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)O)C)C,OCC1OC(OC2CCC3(C(C2)C(=O)C=C2C3CCC3(C2CCC3C(C2CCC(C(O2)OC2OC(C)C(C(C2O)OC)O)C)C)C)C)C(C(C1O)O)O,True
817,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C=O)CCC6C3(CCC7(C6=CC(CC7)(C)C(=O)O)C)C)C)C,O=CC12CCC(C(C1CCC1(C2CCC2C1(C)CCC1(C2=CC(C)(CC1)C(=O)O)C)C)(C)C)OC1OC(C(=O)O)C(C(C1OC1OC(C(=O)O)C(C(C1O)O)O)O)O,True
818,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)CO)CCC6C3(CCC7(C6=CC(CC7)(C)C(=O)O)C)C)C)C,OCC12CCC(C(C1CCC1(C2CCC2C1(C)CCC1(C2=CC(C)(CC1)C(=O)O)C)C)(C)C)OC1OC(C(=O)O)C(C(C1OC1OC(C(=O)O)C(C(C1O)O)O)O)O,True
819,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(CO5)O)O)O)C=O)CCC6C3(CCC7(C6=CC(CC7)(C)C(=O)O)C)C)C)C,O=CC12CCC(C(C2CCC2(C1CCC1C2(C)CCC2(C1=CC(C)(CC2)C(=O)O)C)C)(C)C)OC1OC(C(=O)O)C(C(C1OC1OCC(C(C1O)O)O)O)O,True
820,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2C[C@H]3[C@@](CC[C@H]([C@]3(C)CCC(=O)O)C(=C)C)([C@]4([C@H]2[C@H](CC4)[C@](C)(C/C=C/C(C)(C)O)O)C)C)O)O)O,OC(=O)CC[C@@]1(C)[C@@H](CC[C@@]2([C@@H]1C[C@@H](O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)O)O)[C@H]1[C@@]2(C)CC[C@@H]1[C@](C/C=C/C(O)(C)C)(O)C)C)C(=C)C,True
821,CC(=C)[C@@H]1CC[C@@]2([C@@H]([C@@]1(C)CCC(=O)O)C[C@H]([C@H]3[C@]2(CC[C@@H]3[C@](C)(C/C=C/C(C)(C)O)O)C)O[C@H]4[C@@H]([C@H]([C@H](CO4)O)O)O)C,OC(=O)CC[C@@]1(C)[C@@H](CC[C@@]2([C@@H]1C[C@@H](O[C@@H]1OC[C@@H]([C@@H]([C@H]1O)O)O)[C@H]1[C@@]2(C)CC[C@@H]1[C@](C/C=C/C(O)(C)C)(O)C)C)C(=C)C,True
822,C[C@]1(CCCC2(C1CC[C@]34C2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C)C(=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O,OC[C@H]1O[C@@H](O[C@@]23CCC4[C@@](C2)(CC3=C)CCC2C4(C)CCC[C@@]2(C)C(=O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,True
823,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)(C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O,OC[C@H]1O[C@@H](OC(=O)[C@]2(C)CCC[C@@]3([C@@H]2CC[C@@]24[C@H]3CC[C@](C4)(C(=C)C2)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)C)[C@@H]([C@H]([C@@H]1O)O)O,True
824,C[C@H](CC/C=C(/C)\CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)[C@H]3CC[C@@]4([C@@]3(C[C@H]([C@@]5([C@H]4CC=C6[C@H]5CC[C@@H](C6(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C)O)C)C,OC[C@H]1O[C@@H](OC/C(=C\CC[C@H]([C@H]2CC[C@@]3([C@]2(C)C[C@@H](O)[C@@]2([C@H]3CC=C3[C@H]2CC[C@@H](C3(C)C)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)C)C)C)/C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,True
825,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)(C)C(=O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,OC[C@H]1O[C@@H](O[C@@]23CC[C@@H]4[C@@](C2)(CC3=C)CC[C@H]2[C@@]4(C)CCC[C@@]2(C)C(=O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,True
826,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CO[C@H]([C@@H]([C@H]2O)O)O[C@H]3CC[C@@]4([C@H]5CC[C@@H]6[C@H]7[C@@](C[C@@H](O[C@@]78C[C@]6([C@@]5(CC[C@H]4C3(C)C)C)CO8)C=C(C)C)(C)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)OC(=O)C)OC(=O)C)C)O)O)O,CC(=C[C@@H]1O[C@@]23OC[C@@]4(C2)[C@@H]([C@H]3[C@@](C1)(C)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1OC(=O)C)OC(=O)C)O)CC[C@H]1[C@@]4(C)CC[C@@H]2[C@]1(C)CC[C@@H](C2(C)C)O[C@@H]1OC[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)C,True
827,CCOC(=O)/C(=C/C)/C,CCOC(=O)/C(=C/C)/C,True
828,C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)C)OS(=O)(=O)O)O)O,C[C@@H]1O[C@H](C)[C@H]([C@@H]([C@@H]1OS(=O)(=O)O)O)O,True
829,CCCCCCCC1CCC(=O)O1,CCCCCCCC1CCC(=O)O1,True
830,C[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2CC3C(C(CC4[C@@]3(CCC(C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H](O5)COC(=O)C)O)O)C)C)[C@@]6(C2C(CC6)[C@@]7(CCC(O7)C(C)(C)O)C)C)O)O)O,CC(=O)OC[C@@H]1O[C@H]([C@@H]([C@H]1O)O)OC1CC[C@]2(C(C1(C)C)CC(C1C2C[C@H](O[C@@H]2O[C@@H](C)[C@@H]([C@@H]([C@H]2O)O)O)C2[C@]1(C)CCC2[C@]1(C)CCC(O1)C(O)(C)C)C)C,True
831,C[C@H]1[C@@H]2[C@H](/C=C(\[C@H](CC/C(=C\[C@H]2OC1=O)/C)O)/C)O,C/C/1=C/[C@H]2OC(=O)[C@H]([C@@H]2[C@H](/C=C(\[C@H](CC1)O)/C)O)C,False
832,C[C@H](CC/C=C(\C)/CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)[C@H]3CC[C@@]4([C@@]3(C[C@H]([C@@]5([C@H]4CC=C6[C@H]5CC[C@@H](C6(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C)O)C)C,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC/C(=C/CC[C@H]([C@H]3CC[C@@]4([C@]3(C)C[C@@H](O)[C@@]3([C@H]4CC=C4[C@H]3CC[C@@H](C4(C)C)O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)C)C)C)/C)[C@@H]([C@H]([C@@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O,True
833,CC1=C([C@]2(CC[C@@H](C([C@@H]2CC1)(C)C)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O[C@H]4[C@@H]([C@H]([C@@H](CO4)O)O)O)C)CCC5=COC=C5,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3([C@H](C2(C)C)CCC(=C3CCc2cocc2)C)C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O,True
834,CC1C2CCC3(C(C2OC1=O)C(C=CC3=O)(C)O)C,CC1C(=O)OC2C1CCC1(C2C(C)(O)C=CC1=O)C,False
835,C[C@@H]1[C@@H]2CC(=O)O[C@H]3[C@@]2([C@H]([C@H]([C@@H]1O)O)[C@@]4([C@@H](C3)C(=CC(=O)[C@H]4O)C)C)C,O=C1O[C@@H]2C[C@H]3C(=CC(=O)[C@H]([C@@]3([C@@H]3[C@@]2([C@@H](C1)[C@@H](C)[C@H]([C@@H]3O)O)C)C)O)C,False
836,C[C@@H]1C[C@@H]2[C@H]3[C@](CCC[C@@]3([C@@]14CC[C@]5(O4)COC=C5)C)(C(=O)O2)C,O=C1O[C@H]2[C@H]3[C@]1(C)CCC[C@]3(C)[C@]1([C@@H](C2)C)CC[C@]2(O1)COC=C2,False
837,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2CC(C)(C)CC1)C(=O)O)C)C,False
838,CC(C)CCCC(C)CCCC(C)CCC/C(=C/CO)/C,OC/C=C(/CCCC(CCCC(CCCC(C)C)C)C)\C,False
839,C[C@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@H]6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C)C)C)OC1,OC[C@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4([C@@H](C3)CC[C@@H]3[C@@H]4CC[C@]4([C@H]3C[C@H]3[C@@H]4[C@H](C)[C@]4(O3)CC[C@@H](CO4)C)C)C)O[C@@H]([C@H]([C@@H]2O)O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)CO[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O,False
840,C[C@@H]1C[C@H]2[C@@H]3[C@H]([C@]4([C@H]1C=CC4=O)C)OC([C@@]3(C(=O)O2)C)(C)O,C[C@@H]1C[C@@H]2OC(=O)[C@@]3([C@H]2[C@H]([C@]2([C@H]1C=CC2=O)C)OC3(C)O)C,False
841,C=C[C@]12C[C@@H]([C@@H]3[C@@H]([C@H]1C(=C)C(=O)OC2)OC(=O)C3=C)OC(=O)C(=C)CO,OCC(=C)C(=O)O[C@H]1C[C@]2(C=C)COC(=O)C(=C)[C@@H]2[C@@H]2[C@@H]1C(=C)C(=O)O2,False
842,COC(=O)C(=C)[C@@H]1[C@H](C[C@@]2(COC(=O)C(=C)[C@@H]2[C@H]1O)C=C)OC(=O)C(=C)CO,COC(=O)C(=C)[C@@H]1[C@@H](OC(=O)C(=C)CO)C[C@]2([C@@H]([C@H]1O)C(=C)C(=O)OC2)C=C,False
843,CC(=C)C(=O)O[C@H]1C[C@]23[C@H](O2)CC/C(=C/[C@@H]4[C@@H]1C(=C)C(=O)O4)/CO[C@H]3O,CC(=C)C(=O)O[C@H]1C[C@]23O[C@@H]3CC/C(=C/[C@@H]3[C@@H]1C(=C)C(=O)O3)/CO[C@H]2O,False
844,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,False
845,C1=CC(=O)O[C@@H]1CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,OC[C@H]1O[C@@H](OC[C@@H]2C=CC(=O)O2)[C@@H]([C@H]([C@@H]1O)O)O,False
846,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@H](CC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)C3CSC(=N3)C(C(C)CC)N.C1=CC=C(C(=C1)C(=O)OCOC(=O)C2=CC=CC=C2O)O,O=C(c1ccccc1O)OCOC(=O)c1ccccc1O.NCCCC[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O)CC(=O)N)CC(=O)O)Cc1[nH]cnc1)Cc1ccccc1)[C@H](CC)C)CCCN)NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)C1CSC(=N1)C(C(CC)C)N)CC(C)C)CCC(=O)O,False
847,CCCCCCCC(=O)CCC1=CC(=C(C=C1)O)OC,CCCCCCCC(=O)CCc1ccc(c(c1)OC)O,True
848,C1[C@@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=C5[C@H]6C([C@](OC7=CC(=CC(=C67)O)O)(OC5=CC(=C34)O)C8=CC=C(C=C8)O)O)C9=CC=C(C=C9)O)O)O)O)C1=CC=C(C=C1)O)O,Oc1ccc(cc1)[C@H]1Oc2c([C@@H]([C@H]1O)c1c(O)cc(c3c1O[C@@H]([C@H](C3)O)c1ccc(cc1)O)O)c(O)cc1c2[C@@H]2c3c(O)cc(cc3O[C@](O1)(C2O)c1ccc(cc1)O)O,True
849,CC1=CC[C@H](OC1=O)[C@@H](C)[C@H]2CC[C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H]([C@@]6(C)C(=O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C)C,OC[C@H]1O[C@@H](O[C@H]2CC[C@]34[C@H]([C@]2(C)C(=O)O)CC[C@@H]2[C@@]4(C3)CC[C@]3([C@@]2(C)CC[C@@H]3[C@@H]([C@@H]2CC=C(C(=O)O2)C)C)C)[C@@H]([C@H]([C@@H]1O)O)O,True
850,CCNC(=O)C1=C(SC(=C1C(=O)NC2=CC=C(C=C2)Cl)C3=CC(=NC=C3)N)C[N+](=O)[O-],CCNC(=O)c1c(C[N+](=O)[O-])sc(c1C(=O)Nc1ccc(cc1)Cl)c1ccnc(c1)N,True
851,CC1=CC[C@H](OC1=O)[C@@H](C)[C@H]2CC[C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H]([C@@]6(C)C(=O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C(=O)O)O)O)O)C)C,OC[C@H]1O[C@@H](O[C@H]2CC[C@]34[C@H]([C@]2(C)C(=O)O)CC[C@@H]2[C@@]4(C3)CC[C@]3([C@@]2(C)CC[C@@H]3[C@@H]([C@@H]2CC=C(C(=O)O2)C)C)C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@H](C(=O)O)[C@H]([C@@H]([C@H]1O)O)O,True
852,CC1=CC[C@H](OC1=O)[C@@H](C)[C@H]2CC[C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H]([C@]6(C)C(=O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C,OC[C@H]1O[C@@H](O[C@H]2[C@@H](O[C@@H]([C@H]([C@@H]2O)O)C(=O)O)O[C@H]2CC[C@]34[C@H]([C@@]2(C)C(=O)O)CC[C@@H]2[C@@]4(C3)CC[C@]3([C@@]2(C)CC[C@@H]3[C@@H]([C@@H]2CC=C(C(=O)O2)C)C)C)[C@@H]([C@H]([C@@H]1O)O)O,True
853,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@](CO7)(CO)O)O)C)(C)C(=O)O,OC[C@@]1(O)CO[C@H]([C@@H]1O)O[C@H]1[C@H](O[C@@H]([C@H]([C@@H]1O)O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,True
854,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(CO5)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,O=C1C=C2C3CC(C)(CCC3(C)CCC2(C2(C1C1(C)CCC(C(C1CC2)(C)C)OC1OC(C(=O)O)C(C(C1OC1OCC(C(C1O)O)O)O)O)C)C)C(=O)O,True
855,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N,COC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)N)Cc1ccccc1,True
856,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O,OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O,True
857,C1CCC(CC1)NS(=O)(=O)[O-].[Ca],[O-]S(=O)(=O)NC1CCCCC1.[Ca],True
858,C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].[Na+],[O-]C1=NS(=O)(=O)c2c1cccc2.[Na+],True
859,C1CCC(CC1)NS(=O)(=O)[O-].[K+],[O-]S(=O)(=O)NC1CCCCC1.[K+],True
860,C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].O.O.[Na+],[O-]C1=NS(=O)(=O)c2c1cccc2.O.O.[Na+],True
861,C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].O.O.O.O.O.O.O.[Ca+2],[O-]C1=NS(=O)(=O)c2c1cccc2.[O-]C1=NS(=O)(=O)c2c1cccc2.O.O.O.O.O.O.O.[Ca+2],True
862,C1=CC=C2C(=C1)C(=O)NS2(=O)=O.[Na],O=C1NS(=O)(=O)c2c1cccc2.[Na],True
863,C1CCC(CC1)NS(=O)(=O)O.[Na],OS(=O)(=O)NC1CCCCC1.[Na],True
864,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,OCC(C(C(C(CO)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O,True
865,C1CCC(CC1)NS(=O)(=O)[O-],[O-]S(=O)(=O)NC1CCCCC1,True
866,C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-],[O-]C1=NS(=O)(=O)c2c1cccc2,True
